record_type,run,pond_position,caught_order,species,rarity,length_cm,girth_cm,weight_kg,price,pond_total_value,caught_total_value,rarity_1_count,rarity_2_count,rarity_3_count,rarity_4_count,pond_value_min,pond_value_average,pond_value_max,seed
"fish","488","17","","Atlantic Cod","2","88","55.44","9.6598656","13.41","","","","","","","","","",""
"fish","488","18","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","488","19","","Atlantic Cod","2","49","30.87","1.667674575","5.42","","","","","","","","","",""
"fish","488","20","","Atlantic Herring","1","33","18.15","0.4026275","3.08","","","","","","","","","",""
"fish","488","21","","Atlantic Cod","2","36","22.68","0.6613488","4.41","","","","","","","","","",""
"fish","488","22","","Bluefish","3","90","57.6","10.66422857","19.79","","","","","","","","","",""
"fish","488","23","","Atlantic Cod","2","52","32.76","1.9931184","5.74","","","","","","","","","",""
"fish","488","24","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","488","25","","Atlantic Cod","2","97","61.11","12.93713977","16.69","","","","","","","","","",""
"fish","488","26","","Common Carp","1","29","21.75","0.5487525","3.10","","","","","","","","","",""
"fish","488","27","","Atlantic Cod","2","94","59.22","11.7735282","15.52","","","","","","","","","",""
"fish","488","28","","Atlantic Cod","2","69","43.47","4.656615075","8.41","","","","","","","","","",""
"fish","488","29","","Common Carp","1","39","29.25","1.3346775","3.88","","","","","","","","","",""
"fish","488","30","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","488","31","","Common Carp","1","41","30.75","1.5507225","4.10","","","","","","","","","",""
"fish","488","32","","Common Carp","1","33","24.75","0.8085825","3.36","","","","","","","","","",""
"fish","488","33","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","488","34","","Atlantic Cod","2","45","28.35","1.291696875","5.04","","","","","","","","","",""
"fish","488","35","","Atlantic Cod","2","52","32.76","1.9931184","5.74","","","","","","","","","",""
"fish","488","36","","Common Carp","1","37","27.75","1.1396925","3.69","","","","","","","","","",""
"fish","488","37","","Common Carp","1","33","24.75","0.8085825","3.36","","","","","","","","","",""
"fish","488","38","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","488","39","","Atlantic Cod","2","91","57.33","10.68186892","14.43","","","","","","","","","",""
"fish","488","40","","Atlantic Cod","2","97","61.11","12.93713977","16.69","","","","","","","","","",""
"fish","488","41","","Tuna","3","45","32.4","1.687114286","10.81","","","","","","","","","",""
"fish","488","42","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","488","43","","Atlantic Cod","2","63","39.69","3.544416225","7.29","","","","","","","","","",""
"fish","488","44","","Lanternfish","4","14","7","0.02858333333","26.53","","","","","","","","","",""
"fish","488","45","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","488","46","","Atlantic Herring","1","33","18.15","0.4026275","3.08","","","","","","","","","",""
"fish","488","47","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","488","48","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","488","49","","Atlantic Cod","2","73","45.99","5.514315975","9.26","","","","","","","","","",""
"fish","488","50","","Atlantic Cod","2","63","39.69","3.544416225","7.29","","","","","","","","","",""
"pond_summary","488","","","","","","","","","342.46","38.57","28","17","4","1","","","",""
"fish","489","1","1","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","489","2","2","Common Carp","1","45","33.75","2.0503125","4.60","","","","","","","","","",""
"fish","489","3","3","Atlantic Cod","2","58","36.54","2.7657126","6.52","","","","","","","","","",""
"fish","489","4","4","Common Carp","1","50","37.5","2.8125","5.36","","","","","","","","","",""
"fish","489","5","5","Tuna","3","81","58.32","9.839250514","18.96","","","","","","","","","",""
"fish","489","6","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","489","7","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","489","8","","Common Carp","1","26","19.5","0.39546","2.95","","","","","","","","","",""
"fish","489","9","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","489","10","","Bluefish","3","45","28.8","1.333028571","10.46","","","","","","","","","",""
"fish","489","11","","Atlantic Cod","2","83","52.29","8.105080725","11.86","","","","","","","","","",""
"fish","489","12","","Common Carp","1","35","26.25","0.9646875","3.51","","","","","","","","","",""
"fish","489","13","","Bluefish","3","88","56.32","9.968961829","19.09","","","","","","","","","",""
"fish","489","14","","Atlantic Cod","2","43","27.09","1.127011725","4.88","","","","","","","","","",""
"fish","489","15","","Tuna","3","89","64.08","13.05199749","22.18","","","","","","","","","",""
"fish","489","16","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","489","17","","Common Carp","1","54","40.5","3.54294","6.09","","","","","","","","","",""
"fish","489","18","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","489","19","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","489","20","","Bluefish","3","47","30.08","1.518782171","10.64","","","","","","","","","",""
"fish","489","21","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","489","22","","Common Carp","1","52","39","3.16368","5.71","","","","","","","","","",""
"fish","489","23","","Atlantic Cod","2","78","49.14","6.7267746","10.48","","","","","","","","","",""
"fish","489","24","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","489","25","","Bluefish","3","70","44.8","5.0176","14.14","","","","","","","","","",""
"fish","489","26","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","489","27","","Atlantic Herring","1","33","18.15","0.4026275","3.08","","","","","","","","","",""
"fish","489","28","","Common Carp","1","25","18.75","0.3515625","2.90","","","","","","","","","",""
"fish","489","29","","Common Carp","1","29","21.75","0.5487525","3.10","","","","","","","","","",""
"fish","489","30","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","489","31","","Lanternfish","4","15","7.5","0.03515625","26.54","","","","","","","","","",""
"fish","489","32","","Lanternfish","4","6","3","0.00225","26.50","","","","","","","","","",""
"fish","489","33","","Common Carp","1","46","34.5","2.19006","4.74","","","","","","","","","",""
"fish","489","34","","Atlantic Cod","2","45","28.35","1.291696875","5.04","","","","","","","","","",""
"fish","489","35","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","489","36","","Common Carp","1","46","34.5","2.19006","4.74","","","","","","","","","",""
"fish","489","37","","Common Carp","1","45","33.75","2.0503125","4.60","","","","","","","","","",""
"fish","489","38","","Common Carp","1","46","34.5","2.19006","4.74","","","","","","","","","",""
"fish","489","39","","Atlantic Cod","2","39","24.57","0.840846825","4.59","","","","","","","","","",""
"fish","489","40","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","489","41","","Atlantic Cod","2","96","60.48","12.5411328","16.29","","","","","","","","","",""
"fish","489","42","","Common Carp","1","50","37.5","2.8125","5.36","","","","","","","","","",""
"fish","489","43","","Tuna","3","56","40.32","3.2514048","12.38","","","","","","","","","",""
"fish","489","44","","Atlantic Cod","2","50","31.5","1.771875","5.52","","","","","","","","","",""
"fish","489","45","","Atlantic Cod","2","42","26.46","1.0501974","4.80","","","","","","","","","",""
"fish","489","46","","Common Carp","1","33","24.75","0.8085825","3.36","","","","","","","","","",""
"fish","489","47","","Atlantic Cod","2","54","34.02","2.2320522","5.98","","","","","","","","","",""
"fish","489","48","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","489","49","","Common Carp","1","52","39","3.16368","5.71","","","","","","","","","",""
"fish","489","50","","Common Carp","1","43","32.25","1.7889075","4.34","","","","","","","","","",""
"pond_summary","489","","","","","","","","","352.83","38.34","31","10","7","2","","","",""
"fish","490","1","1","Common Carp","1","27","20.25","0.4428675","2.99","","","","","","","","","",""
"fish","490","2","2","Atlantic Cod","2","96","60.48","12.5411328","16.29","","","","","","","","","",""
"fish","490","3","3","Atlantic Cod","2","73","45.99","5.514315975","9.26","","","","","","","","","",""
"fish","490","4","4","Atlantic Cod","2","87","54.81","9.334280025","13.08","","","","","","","","","",""
"fish","490","5","5","Atlantic Cod","2","98","61.74","13.3413966","17.09","","","","","","","","","",""
"fish","490","6","","Atlantic Cod","2","86","54.18","9.0160938","12.77","","","","","","","","","",""
"fish","490","7","","Atlantic Cod","2","49","30.87","1.667674575","5.42","","","","","","","","","",""
"fish","490","8","","Atlantic Cod","2","53","33.39","2.110331475","5.86","","","","","","","","","",""
"fish","490","9","","Bluefish","3","76","48.64","6.421591771","15.55","","","","","","","","","",""
"fish","490","10","","Tuna","3","58","41.76","3.612359314","12.74","","","","","","","","","",""
"fish","490","11","","Common Carp","1","46","34.5","2.19006","4.74","","","","","","","","","",""
"fish","490","12","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","490","13","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","490","14","","Atlantic Cod","2","75","47.25","5.980078125","9.73","","","","","","","","","",""
"fish","490","15","","Atlantic Herring","1","28","15.4","0.2459437037","2.92","","","","","","","","","",""
"fish","490","16","","Common Carp","1","47","35.25","2.3360175","4.89","","","","","","","","","",""
"fish","490","17","","Common Carp","1","54","40.5","3.54294","6.09","","","","","","","","","",""
"fish","490","18","","Tuna","3","54","38.88","2.915333486","12.04","","","","","","","","","",""
"fish","490","19","","Common Carp","1","48","36","2.48832","5.04","","","","","","","","","",""
"fish","490","20","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","490","21","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","490","22","","Common Carp","1","33","24.75","0.8085825","3.36","","","","","","","","","",""
"fish","490","23","","Atlantic Cod","2","66","41.58","4.0752558","7.83","","","","","","","","","",""
"fish","490","24","","Atlantic Cod","2","92","57.96","11.0379024","14.79","","","","","","","","","",""
"fish","490","25","","Common Carp","1","27","20.25","0.4428675","2.99","","","","","","","","","",""
"fish","490","26","","Atlantic Cod","2","94","59.22","11.7735282","15.52","","","","","","","","","",""
"fish","490","27","","Common Carp","1","32","24","0.73728","3.29","","","","","","","","","",""
"fish","490","28","","Atlantic Cod","2","57","35.91","2.625110775","6.38","","","","","","","","","",""
"fish","490","29","","Common Carp","1","54","40.5","3.54294","6.09","","","","","","","","","",""
"fish","490","30","","Tuna","3","108","77.76","23.32266789","32.45","","","","","","","","","",""
"fish","490","31","","Atlantic Cod","2","38","23.94","0.7778106","4.53","","","","","","","","","",""
"fish","490","32","","Atlantic Herring","1","28","15.4","0.2459437037","2.92","","","","","","","","","",""
"fish","490","33","","Common Carp","1","37","27.75","1.1396925","3.69","","","","","","","","","",""
"fish","490","34","","Atlantic Cod","2","56","35.28","2.4893568","6.24","","","","","","","","","",""
"fish","490","35","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","490","36","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","490","37","","Atlantic Cod","2","52","32.76","1.9931184","5.74","","","","","","","","","",""
"fish","490","38","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","490","39","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","490","40","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","490","41","","Atlantic Cod","2","100","63","14.175","17.93","","","","","","","","","",""
"fish","490","42","","Tuna","3","97","69.84","16.89748869","26.02","","","","","","","","","",""
"fish","490","43","","Common Carp","1","45","33.75","2.0503125","4.60","","","","","","","","","",""
"fish","490","44","","Atlantic Cod","2","55","34.65","2.358365625","6.11","","","","","","","","","",""
"fish","490","45","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","490","46","","Common Carp","1","46","34.5","2.19006","4.74","","","","","","","","","",""
"fish","490","47","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","490","48","","Atlantic Cod","2","75","47.25","5.980078125","9.73","","","","","","","","","",""
"fish","490","49","","Atlantic Cod","2","68","42.84","4.4570736","8.21","","","","","","","","","",""
"fish","490","50","","Atlantic Cod","2","88","55.44","9.6598656","13.41","","","","","","","","","",""
"pond_summary","490","","","","","","","","","395.15","58.71","25","20","5","0","","","",""
"fish","491","1","1","Atlantic Cod","2","93","58.59","11.40176048","15.15","","","","","","","","","",""
"fish","491","2","2","Atlantic Cod","2","63","39.69","3.544416225","7.29","","","","","","","","","",""
"fish","491","3","3","Atlantic Cod","2","91","57.33","10.68186892","14.43","","","","","","","","","",""
"fish","491","4","4","Common Carp","1","53","39.75","3.3497325","5.90","","","","","","","","","",""
"fish","491","5","5","Common Carp","1","41","30.75","1.5507225","4.10","","","","","","","","","",""
"fish","491","6","","Tuna","3","69","49.68","6.082109486","15.21","","","","","","","","","",""
"fish","491","7","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","491","8","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","491","9","","Common Carp","1","33","24.75","0.8085825","3.36","","","","","","","","","",""
"fish","491","10","","Atlantic Cod","2","55","34.65","2.358365625","6.11","","","","","","","","","",""
"fish","491","11","","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"fish","491","12","","Bluefish","3","46","29.44","1.423886629","10.55","","","","","","","","","",""
"fish","491","13","","Atlantic Cod","2","69","43.47","4.656615075","8.41","","","","","","","","","",""
"fish","491","14","","Common Carp","1","32","24","0.73728","3.29","","","","","","","","","",""
"fish","491","15","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","491","16","","Atlantic Cod","2","48","30.24","1.5676416","5.32","","","","","","","","","",""
"fish","491","17","","Bluefish","3","84","53.76","8.6704128","17.80","","","","","","","","","",""
"fish","491","18","","Bluefish","3","45","28.8","1.333028571","10.46","","","","","","","","","",""
"fish","491","19","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","491","20","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","491","21","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","491","22","","Atlantic Cod","2","35","22.05","0.607753125","4.36","","","","","","","","","",""
"fish","491","23","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","491","24","","Atlantic Herring","1","35","19.25","0.4803587963","3.16","","","","","","","","","",""
"fish","491","25","","Atlantic Cod","2","43","27.09","1.127011725","4.88","","","","","","","","","",""
"fish","491","26","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","491","27","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","491","28","","Atlantic Herring","1","28","15.4","0.2459437037","2.92","","","","","","","","","",""
"fish","491","29","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","491","30","","Tuna","3","60","43.2","3.999085714","13.12","","","","","","","","","",""
"fish","491","31","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","491","32","","Bluefish","3","80","51.2","7.489828571","16.61","","","","","","","","","",""
"fish","491","33","","Bluefish","3","71","45.44","5.235726629","14.36","","","","","","","","","",""
"fish","491","34","","Atlantic Cod","2","81","51.03","7.533176175","11.28","","","","","","","","","",""
"fish","491","35","","Atlantic Cod","2","60","37.8","3.0618","6.81","","","","","","","","","",""
"fish","491","36","","Atlantic Cod","2","49","30.87","1.667674575","5.42","","","","","","","","","",""
"fish","491","37","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","491","38","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","491","39","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","491","40","","Tuna","3","108","77.76","23.32266789","32.45","","","","","","","","","",""
"fish","491","41","","Atlantic Cod","2","82","51.66","7.8156414","11.57","","","","","","","","","",""
"fish","491","42","","Tuna","3","104","74.88","20.82605349","29.95","","","","","","","","","",""
"fish","491","43","","Common Carp","1","40","30","1.44","3.99","","","","","","","","","",""
"fish","491","44","","Atlantic Cod","2","71","44.73","5.073388425","8.82","","","","","","","","","",""
"fish","491","45","","Bluefish","3","37","23.68","0.7409810286","9.87","","","","","","","","","",""
"fish","491","46","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","491","47","","Common Carp","1","35","26.25","0.9646875","3.51","","","","","","","","","",""
"fish","491","48","","Common Carp","1","38","28.5","1.23462","3.78","","","","","","","","","",""
"fish","491","49","","Atlantic Cod","2","96","60.48","12.5411328","16.29","","","","","","","","","",""
"fish","491","50","","Atlantic Cod","2","81","51.03","7.533176175","11.28","","","","","","","","","",""
"pond_summary","491","","","","","","","","","387.56","46.87","25","15","10","0","","","",""
"fish","492","1","1","Atlantic Herring","1","35","19.25","0.4803587963","3.16","","","","","","","","","",""
"fish","492","2","2","Atlantic Cod","2","39","24.57","0.840846825","4.59","","","","","","","","","",""
"fish","492","3","3","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","492","4","4","Atlantic Cod","2","63","39.69","3.544416225","7.29","","","","","","","","","",""
"fish","492","5","5","Atlantic Cod","2","92","57.96","11.0379024","14.79","","","","","","","","","",""
"fish","492","6","","Common Carp","1","46","34.5","2.19006","4.74","","","","","","","","","",""
"fish","492","7","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","492","8","","Atlantic Cod","2","67","42.21","4.263315525","8.01","","","","","","","","","",""
"fish","492","9","","Atlantic Cod","2","71","44.73","5.073388425","8.82","","","","","","","","","",""
"fish","492","10","","Atlantic Cod","2","41","25.83","0.976955175","4.73","","","","","","","","","",""
"fish","492","11","","Common Carp","1","30","22.5","0.6075","3.16","","","","","","","","","",""
"fish","492","12","","Atlantic Herring","1","33","18.15","0.4026275","3.08","","","","","","","","","",""
"fish","492","13","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","492","14","","Atlantic Herring","1","26","14.3","0.1969162963","2.87","","","","","","","","","",""
"fish","492","15","","Atlantic Cod","2","68","42.84","4.4570736","8.21","","","","","","","","","",""
"fish","492","16","","Atlantic Cod","2","62","39.06","3.3782994","7.13","","","","","","","","","",""
"fish","492","17","","Atlantic Cod","2","75","47.25","5.980078125","9.73","","","","","","","","","",""
"fish","492","18","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","492","19","","Atlantic Cod","2","87","54.81","9.334280025","13.08","","","","","","","","","",""
"fish","492","20","","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"fish","492","21","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","492","22","","Common Carp","1","49","36.75","2.6471025","5.20","","","","","","","","","",""
"fish","492","23","","Atlantic Cod","2","66","41.58","4.0752558","7.83","","","","","","","","","",""
"fish","492","24","","Atlantic Cod","2","61","38.43","3.217455675","6.97","","","","","","","","","",""
"fish","492","25","","Atlantic Cod","2","73","45.99","5.514315975","9.26","","","","","","","","","",""
"fish","492","26","","Atlantic Cod","2","53","33.39","2.110331475","5.86","","","","","","","","","",""
"fish","492","27","","Atlantic Cod","2","100","63","14.175","17.93","","","","","","","","","",""
"fish","492","28","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","492","29","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","492","30","","Atlantic Herring","1","25","13.75","0.1750578704","2.85","","","","","","","","","",""
"fish","492","31","","Atlantic Cod","2","97","61.11","12.93713977","16.69","","","","","","","","","",""
"fish","492","32","","Common Carp","1","37","27.75","1.1396925","3.69","","","","","","","","","",""
"fish","492","33","","Common Carp","1","32","24","0.73728","3.29","","","","","","","","","",""
"fish","492","34","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","492","35","","Atlantic Cod","2","45","28.35","1.291696875","5.04","","","","","","","","","",""
"fish","492","36","","Atlantic Cod","2","45","28.35","1.291696875","5.04","","","","","","","","","",""
"fish","492","37","","Atlantic Cod","2","83","52.29","8.105080725","11.86","","","","","","","","","",""
"fish","492","38","","Atlantic Cod","2","84","52.92","8.4015792","12.15","","","","","","","","","",""
"fish","492","39","","Pacific Sardine","1","20","12.4","0.1464380952","2.82","","","","","","","","","",""
"fish","492","40","","Atlantic Cod","2","59","37.17","2.911247325","6.66","","","","","","","","","",""
"fish","492","41","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","492","42","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","492","43","","Common Carp","1","40","30","1.44","3.99","","","","","","","","","",""
"fish","492","44","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","492","45","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","492","46","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","492","47","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","492","48","","Atlantic Cod","2","37","23.31","0.718006275","4.47","","","","","","","","","",""
"fish","492","49","","Bluefish","3","65","41.6","4.017371429","13.14","","","","","","","","","",""
"fish","492","50","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"pond_summary","492","","","","","","","","","294.55","32.73","27","22","1","0","","","",""
"fish","493","1","1","Atlantic Cod","2","79","49.77","6.988827825","10.74","","","","","","","","","",""
"fish","493","2","2","Atlantic Cod","2","94","59.22","11.7735282","15.52","","","","","","","","","",""
"fish","493","3","3","Atlantic Cod","2","57","35.91","2.625110775","6.38","","","","","","","","","",""
"fish","493","4","4","Common Carp","1","40","30","1.44","3.99","","","","","","","","","",""
"fish","493","5","5","Tuna","3","88","63.36","12.61696731","21.74","","","","","","","","","",""
"fish","493","6","","Atlantic Herring","1","27","14.85","0.2205225","2.90","","","","","","","","","",""
"fish","493","7","","Atlantic Cod","2","83","52.29","8.105080725","11.86","","","","","","","","","",""
"fish","493","8","","Common Carp","1","46","34.5","2.19006","4.74","","","","","","","","","",""
"fish","493","9","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","493","10","","Common Carp","1","29","21.75","0.5487525","3.10","","","","","","","","","",""
"fish","493","11","","Atlantic Cod","2","56","35.28","2.4893568","6.24","","","","","","","","","",""
"fish","493","12","","Pacific Sardine","1","25","15.5","0.2860119048","2.96","","","","","","","","","",""
"fish","493","13","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","493","14","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","493","15","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","493","16","","Atlantic Cod","2","54","34.02","2.2320522","5.98","","","","","","","","","",""
"fish","493","17","","Atlantic Cod","2","66","41.58","4.0752558","7.83","","","","","","","","","",""
"fish","493","18","","Common Carp","1","29","21.75","0.5487525","3.10","","","","","","","","","",""
"fish","493","19","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","493","20","","Pacific Sardine","1","18","11.16","0.1067533714","2.78","","","","","","","","","",""
"fish","493","21","","Common Carp","1","26","19.5","0.39546","2.95","","","","","","","","","",""
"fish","493","22","","Bluefish","3","51","32.64","1.940494629","11.07","","","","","","","","","",""
"fish","493","23","","Atlantic Herring","1","33","18.15","0.4026275","3.08","","","","","","","","","",""
"fish","493","24","","Bluefish","3","48","30.72","1.617802971","10.74","","","","","","","","","",""
"fish","493","25","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","493","26","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","493","27","","Atlantic Cod","2","71","44.73","5.073388425","8.82","","","","","","","","","",""
"fish","493","28","","Atlantic Herring","1","29","15.95","0.2732471296","2.95","","","","","","","","","",""
"fish","493","29","","Pacific Sardine","1","23","14.26","0.2227140381","2.90","","","","","","","","","",""
"fish","493","30","","Common Carp","1","33","24.75","0.8085825","3.36","","","","","","","","","",""
"fish","493","31","","Atlantic Cod","2","37","23.31","0.718006275","4.47","","","","","","","","","",""
"fish","493","32","","Common Carp","1","36","27","1.04976","3.60","","","","","","","","","",""
"fish","493","33","","Pacific Sardine","1","24","14.88","0.2530450286","2.93","","","","","","","","","",""
"fish","493","34","","Atlantic Cod","2","59","37.17","2.911247325","6.66","","","","","","","","","",""
"fish","493","35","","Atlantic Herring","1","35","19.25","0.4803587963","3.16","","","","","","","","","",""
"fish","493","36","","Atlantic Herring","1","28","15.4","0.2459437037","2.92","","","","","","","","","",""
"fish","493","37","","Atlantic Herring","1","33","18.15","0.4026275","3.08","","","","","","","","","",""
"fish","493","38","","Tuna","3","102","73.44","19.64750811","28.77","","","","","","","","","",""
"fish","493","39","","Atlantic Cod","2","43","27.09","1.127011725","4.88","","","","","","","","","",""
"fish","493","40","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","493","41","","Common Carp","1","54","40.5","3.54294","6.09","","","","","","","","","",""
"fish","493","42","","Common Carp","1","29","21.75","0.5487525","3.10","","","","","","","","","",""
"fish","493","43","","Pacific Sardine","1","22","13.64","0.1949091048","2.87","","","","","","","","","",""
"fish","493","44","","Atlantic Cod","2","54","34.02","2.2320522","5.98","","","","","","","","","",""
"fish","493","45","","Common Carp","1","26","19.5","0.39546","2.95","","","","","","","","","",""
"fish","493","46","","Atlantic Herring","1","30","16.5","0.3025","2.98","","","","","","","","","",""
"fish","493","47","","Common Carp","1","35","26.25","0.9646875","3.51","","","","","","","","","",""
"fish","493","48","","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","493","49","","Atlantic Herring","1","31","17.05","0.333769537","3.01","","","","","","","","","",""
"fish","493","50","","Atlantic Cod","2","86","54.18","9.0160938","12.77","","","","","","","","","",""
"pond_summary","493","","","","","","","","","285.84","58.37","33","13","4","0","","","",""
"fish","494","1","1","Common Carp","1","43","32.25","1.7889075","4.34","","","","","","","","","",""
"fish","494","2","2","Common Carp","1","25","18.75","0.3515625","2.90","","","","","","","","","",""
"fish","494","3","3","Atlantic Cod","2","50","31.5","1.771875","5.52","","","","","","","","","",""
"fish","494","4","4","Pacific Sardine","1","21","13.02","0.1695204","2.84","","","","","","","","","",""
"fish","494","5","5","Common Carp","1","28","21","0.49392","3.04","","","","","","","","","",""
"fish","494","6","","Pacific Sardine","1","19","11.78","0.1255523619","2.80","","","","","","","","","",""
"fish","494","7","","Atlantic Cod","2","68","42.84","4.4570736","8.21","","","","","","","","","",""
"fish","494","8","","Lanternfish","4","9","4.5","0.00759375","26.51","","","","","","","","","",""
"fish","494","9","","Common Carp","1","35","26.25","0.9646875","3.51","","","","","","","","","",""
"fish","494","10","","Atlantic Herring","1","32","17.6","0.367122963","3.04","","","","","","","","","",""
"fish","494","11","","Atlantic Herring","1","34","18.7","0.4403503704","3.12","","","","","","","","","",""
"fish","494","12","","Lanternfish","4","6","3","0.00225","26.50","","","","","","","","","",""
